PublicID	Analyzable	AccessionNumber	NewlySubmittedSample	Country	Province	Year	Source	Population	Cov5x	Cov10x	Cov25x	Cov50x	Cov100x	CovTotal	LenTotal	Fws	SampleInJointCallVcf	InImputedDeconvolutedVCF	RemovedInDedup	Hap1Ratio	Hap2Ratio
PC0023-C	True	ERR012317	False	Kenya	Kilifi	2007	MalariaGen	EAF	19653131.0	17306984.0	13187962.0	9283526.0	4177142.0	1470481488.0	22514241.0	0.989279476711443	True	True	False	1.0	0.0
PC0025-C	True	ERR012791	False	Kenya	Kilifi	2007	MalariaGen	EAF	16591986.0	14106865.0	9861943.0	5616303.0	1864533.0	931383470.0	21202396.0	0.992984352265148	True	True	False	1.0	0.0
PC0026-C	True	ERR012519	False	Kenya	Kilifi	2007	MalariaGen	EAF	15039544.0	13079746.0	9581704.0	5849665.0	2144642.0	880312469.0	19718814.0	0.993740912958503	True	True	False	1.0	0.0
PC0031-C	True	ERR012425	False	Kenya	Kilifi	2007	MalariaGen	EAF	18740375.0	15961840.0	10465212.0	5140932.0	1714662.0	1133320425.0	22381287.0	0.98782384542698	True	True	False	1.0	0.0
PC0032-C	True	ERR012494	False	Kenya	Kilifi	2007	MalariaGen	EAF	17389028.0	14216607.0	7991455.0	2998363.0	1066751.0	816988788.0	21950516.0	0.988729044266012	True	True	False	1.0	0.0
PC0033-C	True	ERR012304	False	Kenya	Kilifi	2007	MalariaGen	EAF	17563714.0	14387328.0	7878395.0	2636632.0	772623.0	638896030.0	22027881.0	0.975403920734023	True	True	False	1.0	0.0
PC0037-C	True	ERR012424	False	Kenya	Kilifi	2007	MalariaGen	EAF	11403177.0	8861183.0	4636670.0	1969780.0	583624.0	398460219.0	17698771.0	0.988510463021926	True	True	False	1.0	0.0
PC0044-C	True	ERR029094	False	Kenya	Kilifi	2007	MalariaGen	EAF	13308086.0	6454803.0	755772.0	334728.0	121608.0	206979646.0	21099870.0	0.9892126545519	True	True	False	1.0	0.0
PC0046-C	True	ERR029095	False	Kenya	Kilifi	2007	MalariaGen	EAF	17214599.0	15949022.0	14257905.0	12651362.0	9270069.0	2130823151.0	21073330.0	0.988131330912848	True	True	False	1.0	0.0
PC0047-C	True	ERR012481	False	Kenya	Kilifi	2007	MalariaGen	EAF	22802425.0	22659567.0	21670250.0	15917332.0	2218816.0	1529195080.0	22965696.0	0.977749950446753	True	True	False	1.0	0.0
PC0049-C	True	ERR029096	False	Kenya	Kilifi	2007	MalariaGen	EAF	9543092.0	2298779.0	344836.0	101642.0	16801.0	136176656.0	21777793.0	0.845645913823459	True	True	False	0.81	0.09
PC0051-C	True	ERR012456,ERR012489	False	Kenya	Kilifi	2007	MalariaGen	EAF	18968050.0	14214499.0	2235916.0	112527.0	11793.0	324817884.0	22562244.0	0.995405811390913	True	True	False	1.0	0.0
PC0053-C	True	ERR126559	False	Kenya	Kilifi	2007	MalariaGen	EAF	22692131.0	22502983.0	21485736.0	16893370.0	3907791.0	1645861248.0	22880232.0	0.989477381338831	True	True	False	1.0	0.0
PC0054-C	True	ERR029083	False	Kenya	Kilifi	2007	MalariaGen	EAF	18417688.0	17285344.0	15258261.0	12700255.0	7474392.0	1603209281.0	21132105.0	0.990848200016121	True	True	False	1.0	0.0
PC0057-C	True	ERR029085	False	Kenya	Kilifi	2007	MalariaGen	EAF	20008758.0	17885345.0	15053597.0	13455576.0	11610810.0	3498884749.0	22539683.0	0.995723708261072	True	True	False	1.0	0.0
PC0058-C	True	ERR012232	False	Kenya	Kilifi	2007	MalariaGen	EAF	22748313.0	22513534.0	21416738.0	17909628.0	5653935.0	1792480056.0	23040413.0	0.929284946887926	True	True	False	0.92	0.07
PC0059-C	True	ERR029086	False	Kenya	Kilifi	2007	MalariaGen	EAF	11492189.0	8500249.0	1814355.0	498206.0	213629.0	247177219.0	16134370.0	0.98999052068254	True	True	False	1.0	0.0
PC0063-C	True	ERR012752,ERR012478	False	Kenya	Kilifi	2007	MalariaGen	EAF	22817093.0	22693270.0	22185750.0	20372783.0	12789122.0	2356044020.0	23005530.0	0.98713915520106	True	True	False	1.0	0.0
PC0064-C	True	ERR012428	False	Kenya	Kilifi	2007	MalariaGen	EAF	22729208.0	22316200.0	19313845.0	11717705.0	1982630.0	1304827959.0	22998973.0	0.954831432009175	True	True	False	1.0	0.0
PC0065-C	True	ERR012421	False	Kenya	Kilifi	2007	MalariaGen	EAF	22571047.0	21801353.0	12588798.0	264536.0	17531.0	608028371.0	23011629.0	0.878719227278772	True	True	False	0.87	0.11
PC0066-C	True	ERR223047	False	Kenya	Kilifi	2007	MalariaGen	EAF	22784602.0	22680311.0	22284942.0	21348662.0	18226620.0	4021191057.0	22921665.0	0.980853009547936	True	True	False	0.71	0.29
PC0067-C	True	ERR223039	False	Kenya	Kilifi	2007	MalariaGen	EAF	22569575.0	22201681.0	20311686.0	15862706.0	6350547.0	1691156900.0	22905201.0	0.985044489297988	True	True	False	1.0	0.0
PC0068-C	True	ERR012381,ERR012518	False	Kenya	Kilifi	2007	MalariaGen	EAF	22110712.0	21339913.0	19102950.0	15525543.0	7077245.0	1710645323.0	22927649.0	0.953950582486471	True	True	False	1.0	0.0
PC0069-C	True	ERR029413	False	Kenya	Kilifi	2007	MalariaGen	EAF	21473717.0	20773164.0	19224249.0	17263348.0	14186145.0	3566941721.0	22613146.0	0.988764825836167	True	True	False	1.0	0.0
PC0070-C	True	ERR205934	False	Kenya	Kilifi	2007	MalariaGen	EAF	22275017.0	21553179.0	19182033.0	15555873.0	11174499.0	3043748557.0	22939084.0	0.989643152955969	True	True	False	1.0	0.0
PC0071-C	True	ERR205935	False	Kenya	Kilifi	2007	MalariaGen	EAF	22586573.0	21951438.0	19691699.0	16052042.0	11823161.0	3287668331.0	23062862.0	0.881279553541056	True	True	False	0.89	0.11
PC0073-C	True	ERR029414	False	Kenya	Kilifi	2007	MalariaGen	EAF	19244259.0	18274208.0	16644776.0	15060667.0	12838080.0	3298270657.0	21584072.0	0.989830208999799	True	True	False	1.0	0.0
PC0075-C	True	ERR029412	False	Kenya	Kilifi	2007	MalariaGen	EAF	19291161.0	18244842.0	16519497.0	14888083.0	12612288.0	3181207547.0	21865906.0	0.987552495679846	True	True	False	1.0	0.0
PC0077-C	True	ERR029088	False	Kenya	Kilifi	2007	MalariaGen	EAF	15711145.0	14468104.0	12951820.0	11560781.0	9463155.0	3260289879.0	19975772.0	0.993912855731659	True	True	False	1.0	0.0
PC0079-C	True	ERR029104	False	Kenya	Kilifi	2007	MalariaGen	EAF	16933707.0	15450905.0	13880391.0	12692629.0	11103807.0	3714248493.0	21088131.0	0.992151178844551	True	True	False	1.0	0.0
PC0097-C	True	ERR205958	False	Kenya	Kilifi	2007	MalariaGen	EAF	19229864.0	14120793.0	3724617.0	449911.0	51953.0	365529436.0	22626282.0	0.992753697879104	True	True	False	1.0	0.0
PC0103-C	True	ERR205959	False	Kenya	Kilifi	2007	MalariaGen	EAF	18869515.0	13513201.0	3480375.0	744098.0	166950.0	377275086.0	22675702.0	0.970454198265134	True	True	False	1.0	0.0
PC0104-C	True	ERR205951	False	Kenya	Kilifi	2007	MalariaGen	EAF	22634258.0	22348360.0	20914983.0	16877364.0	8184981.0	1925502104.0	22875880.0	0.988955416810727	True	True	False	1.0	0.0
PC0107-C	True	ERR205952	False	Kenya	Kilifi	2007	MalariaGen	EAF	22587829.0	22251109.0	20389550.0	14843613.0	3692410.0	1571331416.0	22856203.0	0.991438824911427	True	True	False	1.0	0.0
PC0122-C	True	ERR205955	False	Kenya	Kilifi	2007	MalariaGen	EAF	19163825.0	13743271.0	6615937.0	2517135.0	463053.0	533404221.0	22775502.0	0.986228768042206	True	True	False	1.0	0.0
PC0173-C	True	ERR701723	False	Kenya	Kisumu	2014	MalariaGen	EAF	22119136.0	21438873.0	19555770.0	16949951.0	13584171.0	3717459947.0	22821083.0	0.990481835307305	True	True	False	1.0	0.0
PC0178-C	True	ERR701729	False	Kenya	Kisumu	2014	MalariaGen	EAF	22597558.0	22176965.0	20802592.0	18533696.0	14743600.0	3553170122.0	22992938.0	0.713957044021458	True	True	False	0.76	0.24
PC0183-C	True	ERR701744	False	Kenya	Kombewa	2014	MalariaGen	EAF	22568178.0	22251825.0	21284779.0	19643192.0	16308512.0	4153066294.0	22977468.0	0.985464055989655	True	True	False	1.0	0.0
PC0184-C	True	ERR701745	False	Kenya	Kombewa	2014	MalariaGen	EAF	22144570.0	21550932.0	19974373.0	17723537.0	14368947.0	3956767974.0	22864516.0	0.979425173547451	True	True	False	1.0	0.0
PC0186-C	True	ERR701725	False	Kenya	Kisumu	2014	MalariaGen	EAF	22667473.0	22463718.0	21791959.0	20464418.0	17407548.0	4717918079.0	22922995.0	0.991063411039882	True	True	False	1.0	0.0
PC0191-C	True	ERR701742	False	Kenya	Kisumu	2014	MalariaGen	EAF	22460152.0	22049731.0	20744593.0	18454097.0	14159768.0	3052352555.0	22893782.0	0.990165013472399	True	True	False	1.0	0.0
PC0193-C	True	ERR701743	False	Kenya	Kisumu	2014	MalariaGen	EAF	22471071.0	21965725.0	20497160.0	18093658.0	13967761.0	3181056679.0	23018974.0	0.921732976522609	True	True	False	0.94	0.06
PC0197-C	True	ERR701747	False	Kenya	Kombewa	2014	MalariaGen	EAF	22550618.0	22217308.0	21174999.0	19347909.0	15627579.0	3705757526.0	22954947.0	0.986719798360741	True	True	False	1.0	0.0
PC0198-C	True	ERR701749	False	Kenya	Kisumu	2014	MalariaGen	EAF	22224011.0	21703789.0	20262083.0	17994191.0	14028825.0	3113974298.0	22816506.0	0.993091703523653	True	True	False	1.0	0.0
PC0202-C	True	ERR701741	False	Kenya	Kisumu	2014	MalariaGen	EAF	22738736.0	22346323.0	21082494.0	18905295.0	14801354.0	3291418271.0	23117690.0	0.487186278510905	True	True	False	1.0	0.0
PC0206-C	True	ERR701735	False	Kenya	Kisumu	2014	MalariaGen	EAF	22509278.0	22146167.0	20978358.0	18891881.0	14935046.0	3502891167.0	22880516.0	0.990490868491937	True	True	False	1.0	0.0
PC0208-C	True	ERR701746	False	Kenya	Kisumu	2014	MalariaGen	EAF	22250611.0	21732202.0	20301761.0	18144127.0	14556366.0	3603184715.0	22850785.0	0.98869018080747	True	True	False	1.0	0.0
PC0209-C	True	ERR701748	False	Kenya	Kombewa	2014	MalariaGen	EAF	22618702.0	22196141.0	20931700.0	18905190.0	15199224.0	3576646096.0	23057996.0	0.673764008216935	True	True	False	0.77	0.23
PC0231-C	True	ERR701754	False	Kenya	Kisumu	2014	MalariaGen	EAF	22736183.0	22519868.0	21841358.0	20651146.0	18125488.0	5054121717.0	22988860.0	0.869771960557663	True	True	False	0.79	0.21
PC0245-C	True	ERR701759	False	Kenya	Kombewa	2014	MalariaGen	EAF	22559769.0	22224391.0	21259895.0	19669723.0	16505510.0	4244634491.0	22991690.0	0.971967317770443	True	True	False	1.0	0.0
PC0254-C	True	ERR701753	False	Kenya	Kisumu	2014	MalariaGen	EAF	21910501.0	20685525.0	16739897.0	10081609.0	201354.0	1000084198.0	23017151.0	0.582975762041921	True	True	False	0.78	0.22
PC0255-C	True	ERR701755	False	Kenya	Kombewa	2014	MalariaGen	EAF	22571952.0	22301994.0	21493291.0	20154192.0	17375899.0	4617809049.0	22922505.0	0.980567679923836	True	True	False	1.0	0.0
PC0258-C	True	ERR701762	False	Kenya	Kisumu	2014	MalariaGen	EAF	18555488.0	15179401.0	5354755.0	212063.0	28266.0	393738772.0	22326886.0	0.586441400764072	True	True	False	0.96	0.04
PC0259-C	True	ERR701720	False	Kenya	Kisumu	2014	MalariaGen	EAF	22505517.0	22142906.0	20906906.0	18616646.0	14494906.0	3515696570.0	22882665.0	0.9865481902482	True	True	False	1.0	0.0
PC0273-C	True	ERR701764	False	Kenya	Kombewa	2014	MalariaGen	EAF	22746904.0	22527894.0	21853158.0	20700022.0	18389050.0	6164834919.0	23003307.0	0.80619127951539	True	True	False	0.77	0.22
PC0277-C	True	ERR701774	False	Kenya	Kisumu	2014	MalariaGen	EAF	17302337.0	12912412.0	2045258.0	140505.0	13550.0	304815042.0	22157076.0	0.966792808991092	True	True	False	1.0	0.0
PC0278-C	True	ERR701775	False	Kenya	Kisumu	2014	MalariaGen	EAF	22949795.0	22858153.0	22527275.0	21851195.0	20364630.0	12363635051.0	23082821.0	0.7767822665379	True	True	False	0.86	0.14
PC0282-C	True	ERR701717	False	Kenya	Kombewa	2014	MalariaGen	EAF	22622144.0	22366690.0	21487533.0	19708117.0	15781673.0	3570318218.0	22891419.0	0.987403982016558	True	True	False	1.0	0.0
PC0287-C	True	ERR701721	False	Kenya	Kisumu	2014	MalariaGen	EAF	22309760.0	21782259.0	20388648.0	18360951.0	15094738.0	4141258308.0	22917201.0	0.957930959716964	True	True	False	1.0	0.0
PC0296-C	True	ERR701730	False	Kenya	Kisumu	2014	MalariaGen	EAF	22755336.0	22484288.0	21516375.0	19635950.0	15672222.0	3547026705.0	23016672.0	0.759242209673227	True	True	False	0.71	0.16
PC0301-C	True	ERR701722	False	Kenya	Kombewa	2014	MalariaGen	EAF	22633983.0	22380284.0	21540749.0	19923839.0	16356034.0	3977667340.0	22956678.0	0.98609693197267	True	True	False	1.0	0.0
PC0302-C	True	ERR701770	False	Kenya	Kombewa	2014	MalariaGen	EAF	22629662.0	22295743.0	21290286.0	19587815.0	16258261.0	4353990683.0	22995304.0	0.947336166162381	True	True	False	0.77	0.22
PC0305-C	True	ERR701715	False	Kenya	Kisumu	2014	MalariaGen	EAF	22862734.0	22707852.0	22070373.0	20585379.0	16869538.0	3934059176.0	23030821.0	0.667052948626031	True	True	False	0.76	0.24
PC0311-C	True	ERR701733	False	Kenya	Kombewa	2014	MalariaGen	EAF	22554551.0	22223676.0	21193563.0	19304028.0	15302219.0	3360777725.0	22911915.0	0.990653346977809	True	True	False	1.0	0.0
PC0314-C	True	ERR701776	False	Kenya	Kombewa	2014	MalariaGen	EAF	22239137.0	21563313.0	19263244.0	15667023.0	10557109.0	2122449925.0	22901160.0	0.980768326415275	True	True	False	1.0	0.0
PC0318-C	True	ERR701718	False	Kenya	Kombewa	2014	MalariaGen	EAF	5920862.0	520927.0	2520.0	0.0	0.0	86050885.0	19827850.0	0.949353638101045	True	True	False	0.94	0.02
PC0337-C	True	ERR701769	False	Kenya	Kombewa	2014	MalariaGen	EAF	21471432.0	20325557.0	17214300.0	13307849.0	6034869.0	1555554376.0	22753481.0	0.959114458766069	True	True	False	1.0	0.0
PD0003-C	True	ERR012701,ERR012758,ERR012822,ERR012743,ERR012657,ERR012659,ERR012802	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	20226598.0	18406881.0	14594776.0	11018346.0	5774537.0	1856224543.0	22451067.0	0.990305983067094	True	True	False	1.0	0.0
PD0004-03	True	ERR012852,ERR012658,ERR012732,ERR012662,ERR012810,ERR012785,ERR012703,ERR012803,ERR012648,ERR012784,ERR012782,ERR012674,ERR012729	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	20425056.0	18392879.0	14516886.0	11590948.0	6242650.0	1524566960.0	22649710.0	0.983386778608593	True	True	False	1.0	0.0
PD0004-C	True	ERR012245,ERR012459,ERR012233,ERR012312	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	20066559.0	18438440.0	15132199.0	11805299.0	6052253.0	1599586540.0	22337516.0	0.984116563988505	True	True	False	1.0	0.0
PD0005-01	True	ERR012778,ERR012737,ERR012811,ERR012740,ERR012696,ERR012826,ERR012793,ERR012705,ERR012751,ERR012718	False	Thailand	Mae Sot	2002	MalariaGen	WSEA	12011696.0	10800085.0	8787695.0	6409005.0	3331046.0	1099908455.0	17720155.0	0.995374623507353	True	True	False	1.0	0.0
PD0005-C	True	ERR012530,ERR012434,ERR012398	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	18885635.0	16930412.0	13417839.0	9460459.0	3618071.0	1265609445.0	21981843.0	0.986181257943366	True	True	False	1.0	0.0
PD0006-01	True	ERR012541,ERR012669,ERR012539,ERR012536	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	16289218.0	14072843.0	9561335.0	3721188.0	612748.0	623184797.0	20996927.0	0.920650168531076	True	True	False	0.83	0.16
PD0009-01	True	ERR019041	False	Thailand	Mae Sot	2002	MalariaGen	WSEA	19218056.0	16950442.0	13165683.0	7890173.0	780973.0	911099081.0	22672031.0	0.885358665830595	True	True	False	0.9	0.09
PD0010-01	True	ERR012816,ERR012666,ERR012673,ERR012693	False	Thailand	Mae Sot	2001	MalariaGen	WSEA	8757117.0	5181894.0	1940806.0	867602.0	346432.0	245710489.0	17776071.0	0.995792657325223	True	True	False	1.0	0.0
PD0011-01	True	ERR019918,ERR019917,ERR019919,ERR019920	False	Thailand	Mae Sot	2002	MalariaGen	WSEA	20719077.0	19064473.0	15692126.0	12908953.0	9184206.0	2619771811.0	22591953.0	0.955824503056904	True	True	False	0.76	0.24
PD0016-C	True	ERR012301,ERR012415,ERR012522	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	19839417.0	18100265.0	14543995.0	10676043.0	3770217.0	1291376099.0	22283943.0	0.983146365488115	True	True	False	1.0	0.0
PD0017-C	True	ERR012505,ERR012270,ERR012447	False	Thailand	Mae Sot	2006	MalariaGen	WSEA	19076858.0	17260349.0	14343350.0	11685844.0	6855042.0	1674639465.0	22089904.0	0.991640469772964	True	True	False	1.0	0.0
PD0022-C	True	ERR211528	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	20755213.0	19404173.0	16583114.0	13840509.0	10328048.0	2394253628.0	22508925.0	0.988802831175869	True	True	False	1.0	0.0
PD0025-C	True	ERR012435,ERR018891,ERR015334	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22318831.0	21455249.0	18404296.0	14540017.0	8251295.0	1805274952.0	22953458.0	0.981363512850355	True	True	False	0.71	0.29
PD0026-C	True	ERR022515,ERR018956	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22759847.0	22456963.0	21269621.0	18927257.0	13222928.0	3990933757.0	23024421.0	0.987438418953538	True	True	False	1.0	0.0
PD0027-C	True	ERR012344,ERR015368,ERR018897,ERR018893	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22484348.0	21882232.0	19622193.0	14262429.0	2059675.0	1489147495.0	23034193.0	0.97719586473656	True	True	False	1.0	0.0
PD0028-C	True	ERR012332,ERR015370	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	19285242.0	16746791.0	12975903.0	9164756.0	3271812.0	1167496337.0	22413942.0	0.990898928509349	True	True	False	1.0	0.0
PD0029-C	True	ERR012480,ERR015333,ERR018892	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	21903772.0	20441294.0	15903305.0	10535991.0	1334327.0	1129444637.0	22880149.0	0.985215277022151	True	True	False	1.0	0.0
PD0030-C	True	ERR015400,ERR012329	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	19616717.0	16976716.0	10462222.0	3059466.0	488490.0	671504402.0	22595443.0	0.807695727196452	True	True	False	0.72	0.21
PD0031-C	True	ERR012473	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	13009742.0	9050856.0	2381044.0	339646.0	51987.0	254654659.0	19980099.0	0.993989790760253	True	True	False	1.0	0.0
PD0032-C	True	ERR019541	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22277120.0	21442772.0	18882048.0	14657294.0	7891463.0	2508521097.0	22985238.0	0.921584247722443	True	True	False	0.83	0.16
PD0033-C	True	ERR018896,ERR012486,ERR012326,ERR015355,ERR012482	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22013339.0	21004714.0	17968003.0	13845155.0	6987084.0	1847951583.0	22925334.0	0.990204679562525	True	True	False	1.0	0.0
PD0034-C	True	ERR012483	False	Thailand	Mae Sot	2008	MalariaGen	WSEA	16177554.0	14159072.0	11223499.0	6612761.0	1333775.0	808222080.0	21114707.0	0.935607340582925	True	True	False	0.71	0.23
PD0037-C	True	ERR015383,ERR015324	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	22934663.0	22865556.0	22641763.0	21913519.0	18536731.0	4239883312.0	23051854.0	0.990900898781988	True	True	False	1.0	0.0
PD0038-C	True	ERR012384	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	16291968.0	14245406.0	11093623.0	7958624.0	4446556.0	1720317329.0	21045997.0	0.988487254554813	True	True	False	1.0	0.0
PD0039-C	True	ERR022516,ERR018957	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	22367180.0	21938495.0	20729060.0	18941911.0	16116113.0	4503595355.0	22941224.0	0.992353443953129	True	True	False	1.0	0.0
PD0040-C	True	ERR012324	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	13031393.0	9731708.0	4549280.0	1871827.0	704452.0	461686113.0	19407098.0	0.98538171191039	True	True	False	1.0	0.0
PD0041-C	True	ERR012303	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	13535858.0	10278119.0	4846157.0	1979300.0	907258.0	605277527.0	19648826.0	0.993069323325254	True	True	False	1.0	0.0
PD0042-C	True	ERR012239	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	14779322.0	12020459.0	6800640.0	2791741.0	943941.0	602449296.0	19958434.0	0.986212813183787	True	True	False	1.0	0.0
PD0043-C	True	ERR012531	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	13638177.0	10404409.0	5177272.0	2134701.0	886125.0	583961773.0	19856381.0	0.993931283753406	True	True	False	1.0	0.0
PD0044-C	True	ERR012450	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	11148305.0	8711183.0	5026982.0	2718423.0	1333616.0	624955995.0	17443936.0	0.992192852711693	True	True	False	1.0	0.0
PD0046-C	True	ERR012420	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	16521261.0	13552961.0	8001768.0	3608645.0	1315103.0	821585800.0	21363252.0	0.978779875699776	True	True	False	1.0	0.0
PD0048-C	True	ERR012323	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	22500951.0	21683317.0	17059207.0	9639136.0	3089397.0	1375954932.0	22938351.0	0.979811368359537	True	True	False	1.0	0.0
PD0051-C	True	ERR012343	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	6405399.0	2614520.0	713776.0	228510.0	47972.0	132346336.0	20743687.0	0.995750970448033	True	True	False	1.0	0.0
PD0052-C	True	ERR012515	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	15417501.0	13562465.0	10476405.0	7157430.0	3769925.0	1466115002.0	20011294.0	0.98432870791531	True	True	False	1.0	0.0
PD0053-C	True	ERR012282	False	Thailand	Mae Sot	2005	MalariaGen	WSEA	14901383.0	12220104.0	6939161.0	2750097.0	846560.0	575854800.0	20492772.0	0.98907901197959	True	True	False	1.0	0.0
PD0054-C	True	ERR012290	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	10493707.0	7004330.0	3536926.0	2214286.0	1431740.0	841948319.0	18781742.0	0.98857579203037	True	True	False	1.0	0.0
PD0056-C	True	ERR012841	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	22733640.0	22388396.0	19896919.0	14257592.0	5061760.0	1780692921.0	22954954.0	0.981380209004803	True	True	False	0.66	0.34
PD0058-C	True	ERR012264	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	13418650.0	11449837.0	8110280.0	5316917.0	3021246.0	1605460461.0	18688181.0	0.978879507793244	True	True	False	1.0	0.0
PD0061-C	True	ERR012848	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	22658743.0	22258485.0	18995277.0	11486826.0	3449803.0	1486828742.0	22923183.0	0.990836876692661	True	True	False	1.0	0.0
PD0066-C	True	ERR012709	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	13589691.0	10474098.0	6002527.0	3247065.0	1597350.0	853810707.0	20145635.0	0.953237524034144	True	True	False	1.0	0.0
PD0067-C	True	ERR015331,ERR012694	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	22783715.0	22631968.0	22161104.0	21163488.0	18418545.0	5802661671.0	23000913.0	0.989431792924829	True	True	False	1.0	0.0
PD0071-C	True	ERR012467	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	10881709.0	8359401.0	4525898.0	2354463.0	1195567.0	624401267.0	17156106.0	0.986891283925492	True	True	False	1.0	0.0
PD0072-C	True	ERR012496	False	Thailand	Mae Sot	2003	MalariaGen	WSEA	22468819.0	21410526.0	15695778.0	7629728.0	2106346.0	1150887209.0	22946567.0	0.974399309813326	True	True	False	1.0	0.0
PD0073-C	True	ERR012681	False	Thailand	Mae Sot	2004	MalariaGen	WSEA	22065177.0	19967941.0	13341322.0	6952363.0	2706613.0	1178073974.0	22922317.0	0.986262698418041	True	True	False	1.0	0.0
